id,slug,shortname,name,city,region,country,latitude,longitude,current_prediction,is_groundhog,type,active,description,predictions_count,year,shadow,details
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2006,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2007,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2008,False,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2009,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2010,False,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2011,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2012,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2013,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2014,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2015,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2016,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2017,False,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2018,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2019,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2020,True,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2021,,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2022,False,
23,uni-the-groundhog,Uni,Uni the Groundhog,Myerstown,Pennsylvania,USA,40.4181266,-76.2999232,https://www.facebook.com/100068885919997/videos/699426181862636/,False,Taxidermied groundhog,True,"Every year on February 2nd, Myerstown’s favorite groundhog “Uni” is placed on a raft for a ceremonial ride down the Tulpehocken Creek.  After his ride, he makes his weather prediction for the next six weeks. Since 1981, the Union Kanaal Grundsau Lodsch No. 17 has hosted the ceremony, which is performed in both English and the Pennsylvania Dutch language.",19,2023,True,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2007,False,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2008,False,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2009,True,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2010,True,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2011,False,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2012,True,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2013,True,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2014,True,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2015,True,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2016,True,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2017,False,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2018,False,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2019,True,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2020,False,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2021,False,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2022,False,
24,grover-and-sue,Grover and Sue,Grover and Sue,Pine Grove,Pennsylvania,USA,40.5716175,-76.3676593,https://www.facebook.com/SweetArrowLake/posts/pfbid02C8XQkEgg79Ptv2buPs6SBNBvoXSdwqe8PFpy8dAxBxYXa91Q7ukU5ZuFkqaKJZp9l,False,Taxidermied groundhogs,True,"Grover the Groundhog and Sweet Arrow Sue are a taxidermied groundhog couple representing Groundhog Lodge no. 5, from Pine Grove, Pennsylvania. Grover met with tragedy in a roadside accident but doesn’t let that get in the way of his duties as a public figure. He is an ambassador for his species, he predicts the weather, and he promotes recycling because he is recycled. Grover Pinebush was officially married to Sweet Arrow Sue in 2011, making them only married groundhog couple in Pennsylvania.",17,2023,False,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2008,True,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2009,False,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2010,True,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2011,False,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2012,False,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2013,True,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2014,True,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2015,False,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2016,True,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2017,True,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2018,True,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2019,True,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2020,False,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2021,False,
25,ms-g,Ms. G,Ms. G,Lincoln,Massachusetts,USA,42.4094032,-71.3339523,https://www.cbsnews.com/boston/news/massachusetts-groundhog-day-ms-g-drumlin-farm-early-spring/,True,Groundhog,True,"Ms. G has been the official state groundhog of Massachusetts since 2014, after a successful nomination effort from Hunnewell Elementary School students. Ms. G has health issues that prevent her from living alone in the wild, but she fills her day with visiting schools and community groups in her role as an ambassador of the natural world.",16,2022,False,
